geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
97700,-29.199396543686248,-54.86389291537035,santiago,RS
97700,-29.1888347216227,-54.874941747157926,santiago,RS
97700,-29.198002735501166,-54.87422461241268,santiago,RS
97700,-29.18057851249661,-54.86288151336024,santiago,RS
97700,-29.191960676057125,-54.85587014641981,santiago,RS
97700,-29.190238514574524,-54.87048275942242,santiago,RS
97700,-29.181952639112268,-54.87276305328187,santiago,RS
97700,-29.18362514032609,-54.87472872418805,santiago,RS
97700,-29.18995837326445,-54.86409996414482,santiago,RS
97700,-29.20707693250393,-54.85863719876757,santiago,RS
97700,-29.190079236193647,-54.867468865947245,santiago,RS
97700,-29.16501086427546,-54.883296298413235,santiago,RS
97700,-29.19650879822837,-54.8675109276935,santiago,RS
97700,-29.19050952950907,-54.85750487148343,santiago,RS
97700,-29.174280049915037,-54.84910647310333,santiago,RS
97760,-29.505156601106826,-54.69275929871794,jaguari,RS
97700,-29.17802491015243,-54.87796879497522,santiago,RS
97700,-29.19134648681403,-54.867606611431725,santiago,RS
97700,-29.190930238878988,-54.87025184421847,santiago,RS
97700,-29.18725087601135,-54.87247245287432,santiago,RS
97700,-29.201677487665393,-54.85995346274282,santiago,RS
97700,-29.18433794350685,-54.85804356175653,santiago,RS
97760,-29.486442849343828,-54.69122983374428,jaguari,RS
97700,-29.205436809686407,-54.86062131196692,santiago,RS
97770,-29.41114749067759,-54.81934071883818,nova esperanca do sul,RS
97700,-29.17681602887577,-54.854535078600314,santiago,RS
97700,-29.19980401387846,-54.86567362767612,santiago,RS
97700,-29.176811441082837,-54.87695795687518,santiago,RS
97700,-29.195168817058054,-54.86029606056754,santiago,RS
97700,-29.196609873349797,-54.86041952974543,santiago,RS
97770,-29.410879583881282,-54.82580315874382,nova esperanca do sul,RS
97700,-29.20024795836461,-54.87849677338563,santiago,RS
97700,-29.18663160782505,-54.87070076686478,santiago,RS
97700,-29.19161672131657,-54.86740214631988,santiago,RS
97700,-29.192490101078963,-54.86679468877076,santiago,RS
97700,-29.182964825148566,-54.85565922147847,santiago,RS
97760,-29.501957704470282,-54.69407901112643,jaguari,RS
97700,-28.93278625087536,-54.827245101190684,santiago,RS
97700,-29.195227299469124,-54.85814266097296,santiago,RS
97700,-29.193350118555315,-54.85857993974748,santiago,RS
97760,-29.495869787248825,-54.691235679950886,jaguari,RS
97700,-29.189995721622697,-54.864180303912526,santiago,RS
97700,-29.18883025076456,-54.85960047888234,santiago,RS
97700,-29.20037503790618,-54.8688663855831,santiago,RS
97770,-29.411776104145428,-54.832752101105726,nova esperanca do sul,RS
97700,-29.19371527837729,-54.86796118887411,santiago,RS
97700,-29.1870448145753,-54.8671693499747,santiago,RS
97700,-29.17689065850572,-54.88533088307161,santiago,RS
97700,-29.20282560619501,-54.87702333326384,santiago,RS
97760,-29.4915754494554,-54.696286536315824,jaguari,RS
97700,-29.185344897379203,-54.8649243049504,santiago,RS
97760,-29.53311079360371,-54.5790276382669,jaguari,RS
97700,-29.19121037839339,-54.87190946892362,santiago,RS
97700,-29.183251537047763,-54.86366110075592,santiago,RS
97760,-29.505277782495536,-54.67848150441447,jaguari,RS
97700,-29.198243798057426,-54.866122866410464,santiago,RS
97755,-29.04676641488308,-55.15578513132893,unistalda,RS
97700,-29.180696321065454,-54.8675014087705,santiago,RS
97700,-29.177907724772624,-54.876813080583105,santiago,RS
97760,-29.494363386354788,-54.691347477193105,jaguari,RS
97700,-29.17496213350884,-54.88347248339612,santiago,RS
97770,-29.40861037392186,-54.828523090183964,nova esperanca do sul,RS
97700,-29.17872083990383,-54.86650548990533,santiago,RS
97700,-29.173986567987384,-54.88908817832021,santiago,RS
97700,-29.191303487650746,-54.86776986303304,santiago,RS
97700,-29.207620350167232,-54.86068200930068,santiago,RS
97700,-29.193275121025227,-54.87149938528893,santiago,RS
97700,-29.191273134889478,-54.869139524006,santiago,RS
97770,-29.402973,-54.82474646618471,nova esperanca do sul,RS
97700,-29.194636490199198,-54.87205841327915,santiago,RS
97755,-29.04746869757797,-55.15145149006256,unistalda,RS
97700,-29.166775016142946,-54.88084761327754,santiago,RS
97760,-29.49404719886357,-54.69381320294656,jaguari,RS
97770,-29.410455251420952,-54.82369640198857,nova esperança do sul,RS
97700,-29.18331713380369,-54.8714226126881,santiago,RS
97700,-29.176616698586248,-54.87476869309197,santiago,RS
97760,-29.492025558492447,-54.69365269060287,jaguari,RS
97700,-29.179530538387972,-54.876879989698324,santiago,RS
97700,-29.1821981493162,-54.855043296843384,santiago,RS
97700,-29.19195110664902,-54.869177857640544,santiago,RS
97700,-29.201611892319182,-54.88053428919734,santiago,RS
97755,-29.04838207313762,-55.148244236584645,unistalda,RS
97700,-29.196408564726948,-54.86955281411769,santiago,RS
97700,-29.192289362592145,-54.86746758668587,santiago,RS
97760,-29.49977646892565,-54.69137071897857,jaguari,RS
97700,-29.158159999999953,-54.88115999999997,santiago,RS
97760,-29.496320830569573,-54.69631814220901,jaguari,RS
97700,-29.202758957816357,-54.880747617260106,santiago,RS
97700,-29.200817239984268,-54.86046661382144,santiago,RS
97760,-29.49855101359024,-54.69136997716098,jaguari,RS
97700,-29.19787736980061,-54.867643979202434,santiago,RS
97700,-29.184036980777325,-54.874046587042564,santiago,RS
97700,-29.190818745484485,-54.866344615730895,santiago,RS
97700,-29.172343472829517,-54.889294018612965,santiago,RS
97700,-29.19470835284897,-54.869280690293074,santiago,RS
97760,-29.490188313043753,-54.6911650227738,jaguari,RS
97700,-29.17537727175507,-54.889459575948976,santiago,RS
97700,-29.18624140895757,-54.87177008743028,santiago,RS
97760,-29.499491383861475,-54.68323786117722,jaguari,RS
97700,-29.186670484815803,-54.86303346696619,santiago,RS
97770,-29.403186130989184,-54.82812856593894,nova esperança do sul,RS
97700,-29.187258244243733,-54.863470749927885,santiago,RS
97700,-29.170852360153013,-54.86891908676128,santiago,RS
97700,-29.20397222316625,-54.86295513047101,santiago,RS
97760,-29.488752993057613,-54.68844163698413,jaguari,RS
97700,-29.178954482709152,-54.873551247671784,santiago,RS
97700,-29.21214123004857,-54.849816178477106,santiago,RS
97700,-29.186379046484305,-54.852120509755295,santiago,RS
97700,-29.19935907438397,-54.87698833596861,santiago,RS
97760,-29.494239300426635,-54.69522848970135,jaguari,RS
97700,-29.20966587434767,-54.865789167432744,santiago,RS
97770,-29.410455251420952,-54.82369640198857,nova esperanca do sul,RS
97770,-29.769522121540113,-57.09608631354443,nova esperanca do sul,RS
97700,-29.169742222315197,-54.880148975849764,santiago,RS
97700,-29.183468696582555,-54.87692555429532,santiago,RS
97700,-29.201419309192644,-54.879607549829686,santiago,RS
97700,-29.19396260279058,-54.8787784060923,santiago,RS
97700,-29.195037841839586,-54.86501697348184,santiago,RS
97770,-29.409596451710183,-54.83055570983326,nova esperança do sul,RS
97700,-29.182240265898795,-54.864608101557465,santiago,RS
97700,-29.180232839909202,-54.87789701064776,santiago,RS
97700,-29.179894059407157,-54.86335243324646,santiago,RS
97700,-29.197325619329877,-54.86667505561866,santiago,RS
97700,-29.180258130446077,-54.861271056754596,santiago,RS
97700,-29.190698791865014,-54.871618185327556,santiago,RS
97700,-29.191619514570952,-54.86073893005943,santiago,RS
97700,-29.181703034731132,-54.86751287311296,santiago,RS
97770,-29.411013952909716,-54.827106851134545,nova esperanca do sul,RS
97700,-29.184806284205674,-54.85734499723004,santiago,RS
97700,-29.165352755999766,-54.877965553555285,santiago,RS
97700,-29.19416924708662,-54.877243389751975,santiago,RS
97700,-29.184692804449,-54.87077210283118,santiago,RS
97760,-29.39805999999993,-54.62610999999998,jaguari,RS
97700,-29.18221680487412,-54.85494205082168,santiago,RS
97700,-29.18882627699232,-54.85432216610886,santiago,RS
97700,-29.181519031363607,-54.855099639188644,santiago,RS
97700,-29.20705692127573,-54.86015368374022,santiago,RS
97700,-29.208259152085816,-54.86512402149579,santiago,RS
97700,-29.162433714763647,-54.8833231358463,santiago,RS
97760,-29.49826693687961,-54.6851992968984,jaguari,RS
97700,-29.193866025535222,-54.86069841465176,santiago,RS
97700,-29.188355742051826,-54.85699644595647,santiago,RS
97700,-29.198571034970282,-54.8758554410237,santiago,RS
97700,-29.178288289902078,-54.871548865373924,santiago,RS
97700,-29.17048907016857,-54.87758501608233,santiago,RS
97760,-29.498554646828772,-54.69190995218864,jaguari,RS
97700,-29.17257523761794,-54.88260574828421,santiago,RS
97760,-29.499946503693057,-54.68156922385982,jaguari,RS
97800,-28.41239104550744,-54.96008333012875,sao luiz gonzaga,RS
97800,-28.411643489977322,-54.96427532854403,sao luiz gonzaga,RS
97800,-28.40733012865778,-54.96279334964639,sao luiz gonzaga,RS
97800,-28.4050186652683,-54.956507144459074,são luiz gonzaga,RS
97850,-28.726787252797237,-54.90888849039674,bossoroca,RS
97870,-28.509794783012303,-55.221010611240885,santo antônio das missões,RS
97850,-28.730091576054033,-54.8955990273944,bossoroca,RS
97850,-28.728639634016105,-54.905883524598416,bossoroca,RS
97800,-28.402427210888103,-54.97032287592175,sao luiz gonzaga,RS
97800,-28.397540887093214,-54.96545342756414,sao luiz gonzaga,RS
97880,-28.18361904664162,-55.251974217045294,sao nicolau,RS
97800,-28.41139898036295,-54.94248267338254,sao luiz gonzaga,RS
97870,-28.507698984223513,-55.227170006674655,santo antonio das missoes,RS
97800,-28.40855721179977,-54.96616383070451,sao luiz gonzaga,RS
97870,-28.505816999999997,-55.23177375,santo antonio das missoes,RS
97880,-28.18048675693597,-55.25790215675556,sao nicolau,RS
97800,-28.412778446379317,-54.966761541215256,sao luiz gonzaga,RS
97800,-28.40364982267798,-54.955435250802594,sao luiz gonzaga,RS
97800,-28.41007440246519,-54.95906038029319,sao luiz gonzaga,RS
97800,-28.410866399661924,-54.950057849915474,sao luiz gonzaga,RS
97800,-28.41055555451766,-54.93769915105814,sao luiz gonzaga,RS
97800,-28.412289317113476,-54.9521566417389,sao luiz gonzaga,RS
97850,-28.72824514135077,-54.90641864875799,bossoroca,RS
97800,-28.414339062483286,-54.96510350762009,são luiz gonzaga,RS
97800,-28.401400230891944,-54.960480922451104,sao luiz gonzaga,RS
97885,-28.048165200090548,-55.20101679465582,pirapo,RS
97800,-28.41213104322491,-54.93239498703881,sao luiz gonzaga,RS
97800,-28.40876044477386,-54.95103018946008,são luiz gonzaga,RS
97800,-28.407127083540946,-54.96671859627119,sao luiz gonzaga,RS
97800,-28.396726898940862,-54.94830053460008,sao luiz gonzaga,RS
97800,-28.41255936750941,-54.95812916328757,sao luiz gonzaga,RS
97800,-28.39521382911613,-54.94791881774536,são luiz gonzaga,RS
97870,-28.510686,-55.22002425,santo antonio das missoes,RS
97870,-28.50582384142712,-55.22090539121426,santo antonio das missoes,RS
97880,-28.18899181431157,-55.261157463448036,sao nicolau,RS
97800,-28.4065291032875,-54.97456329422535,sao luiz gonzaga,RS
97800,-28.411497324819173,-54.935855424260524,sao luiz gonzaga,RS
97870,-28.51072880536505,-55.22724431282776,santo antonio das missoes,RS
97870,-28.514413875067806,-55.23217746760789,santo antonio das missoes,RS
97870,-28.509794783012303,-55.221010611240885,santo antonio das missoes,RS
97800,-28.40825005155818,-54.95422829276897,são luiz gonzaga,RS
97800,-28.408190320236372,-54.96294682228768,sao luiz gonzaga,RS
97870,-28.507424869789872,-55.22075464741524,santo antonio das missoes,RS
97800,-28.408048788604546,-54.94787869996657,sao luiz gonzaga,RS
97800,-28.40818560794941,-54.95876476891717,sao luiz gonzaga,RS
97800,-28.397798986232214,-54.95902035154575,sao luiz gonzaga,RS
97870,-28.507170958413568,-55.22744732193677,santo antonio das missoes,RS
97800,-28.416339132587662,-54.96041230834222,sao luiz gonzaga,RS
97800,-28.40276232055913,-54.963371936566254,sao luiz gonzaga,RS
97800,-28.396301812242392,-54.96543933134025,sao luiz gonzaga,RS
97800,-28.404822370887853,-54.954936335484206,são luiz gonzaga,RS
97850,-28.730642135628823,-54.90685085583665,bossoroca,RS
97800,-28.41358139757075,-54.9606149869225,sao luiz gonzaga,RS
97800,-28.397535168856145,-54.94862106204975,sao luiz gonzaga,RS
97870,-28.50986119343844,-55.228875904670154,santo antonio das missoes,RS
97800,-28.408844879454087,-54.96456294764453,sao luiz gonzaga,RS
97845,-28.226687581354017,-55.05395910608221,dezesseis de novembro,RS
97880,-28.182309022834612,-55.252299711302975,sao nicolau,RS
97800,-28.39910625661376,-54.95842897781514,sao luiz gonzaga,RS
97800,-28.398645203973075,-54.963388190599225,sao luiz gonzaga,RS
97800,-28.4103232420366,-54.97702288743066,sao luiz gonzaga,RS
97800,-28.421094933707423,-54.958330149363356,sao luiz gonzaga,RS
97800,-28.406276815025954,-54.963340069004325,sao luiz gonzaga,RS
97800,-28.41227313662569,-54.952897089565276,sao luiz gonzaga,RS
97800,-28.408441534701748,-54.970290585258596,sao luiz gonzaga,RS
97800,-28.414937577455092,-54.970315104267996,sao luiz gonzaga,RS
97800,-28.41203648649446,-54.93363832913826,sao luiz gonzaga,RS
97800,-28.306871303793788,-54.883406596437595,sao luiz gonzaga,RS
97800,-28.406541870972013,-54.95843248807692,sao luiz gonzaga,RS
97800,-28.41105730560708,-54.9424036292226,sao luiz gonzaga,RS
97800,-28.408606010347093,-54.95925936762086,sao luiz gonzaga,RS
97850,-28.72912987301931,-54.90507033340553,bossoroca,RS
97800,-28.40047093745829,-54.963817827026006,sao luiz gonzaga,RS
97800,-28.395468778361558,-54.958349524481726,sao luiz gonzaga,RS
97800,-28.40787938190089,-54.962750994372065,sao luiz gonzaga,RS
97800,-28.406750882850943,-54.958362070497586,sao luiz gonzaga,RS
97800,-28.403057644487944,-54.955840900217225,são luiz gonzaga,RS
97800,-28.396091809076424,-54.97354918012928,sao luiz gonzaga,RS
97800,-28.405212610332693,-54.95640988748149,sao luiz gonzaga,RS
97800,-28.396046058951026,-54.96276646639491,são luiz gonzaga,RS
97800,-28.41211028518508,-54.961581587999056,sao luiz gonzaga,RS
97850,-28.730662222227387,-54.910213257722155,bossoroca,RS
97800,-28.40593274749751,-54.96591399019143,sao luiz gonzaga,RS
97885,-28.047572182884878,-55.1993807545221,pirapo,RS
97800,-28.40488041261415,-54.956538163031816,sao luiz gonzaga,RS
97800,-28.41004525702708,-54.94415858124295,sao luiz gonzaga,RS
97800,-28.40962498077091,-54.96193981601202,sao luiz gonzaga,RS
97800,-28.414667958859287,-54.940115390787746,são luiz gonzaga,RS
97880,-28.18464907934511,-55.263567806534255,sao nicolau,RS
97845,-28.22435256055761,-55.050301213717525,dezesseis de novembro,RS
97885,-28.046407573201524,-55.20089716580918,pirapo,RS
97870,-28.507707318866743,-55.22278190415183,santo antônio das missões,RS
97800,-28.400700779866828,-54.95965199165546,sao luiz gonzaga,RS
97800,-28.395350661808948,-54.9545440498371,sao luiz gonzaga,RS
97800,-28.394201006459408,-54.94778489114852,sao luiz gonzaga,RS
97870,-28.508986682578016,-55.22193943081808,santo antonio das missoes,RS
97800,-28.393655728901123,-54.96117977595261,sao luiz gonzaga,RS
97800,-28.406246598744463,-54.96970228649151,sao luiz gonzaga,RS
97800,-28.41502660696237,-54.93857027706718,sao luiz gonzaga,RS
97800,-28.40885837501599,-54.95582078778169,sao luiz gonzaga,RS
97800,-28.406060567451227,-54.95368118331007,sao luiz gonzaga,RS
97800,-28.41146810745952,-54.965347766330424,sao luiz gonzaga,RS
97800,-28.405089312570013,-54.95796808570472,sao luiz gonzaga,RS
97800,-28.400056413019005,-54.955170535648676,sao luiz gonzaga,RS
97800,-28.403431133363046,-54.94131985202763,sao luiz gonzaga,RS
97800,-28.415278344021548,-54.93442582722249,são luiz gonzaga,RS
97800,-28.4050186652683,-54.956507144459074,sao luiz gonzaga,RS
97800,-28.415931462818303,-54.963650880827615,são luiz gonzaga,RS
97800,-28.40806707011384,-54.97601976435215,são luiz gonzaga,RS
97800,-28.397234960057308,-54.958882242471006,são luiz gonzaga,RS
97800,-28.41118161466364,-54.93750164274898,são luiz gonzaga,RS
97800,-28.41202089993741,-54.962099616138964,sao luiz gonzaga,RS
97850,-28.731817823825224,-54.89662860754858,bossoroca,RS
97800,-28.41143446395461,-54.95935628771581,sao luiz gonzaga,RS
97800,-28.40402660800704,-54.962084981622894,são luiz gonzaga,RS
97800,-28.409865608451057,-54.94507795924968,sao luiz gonzaga,RS
97800,-28.412401034743954,-54.951573637466154,sao luiz gonzaga,RS
97800,-28.404243447850906,-54.960261064742596,sao luiz gonzaga,RS
97800,-28.407806495867323,-54.95609323183242,sao luiz gonzaga,RS
97870,-28.51072880536505,-55.22724431282776,santo antônio das missões,RS
97800,-28.412473332359998,-54.95188614195494,são luiz gonzaga,RS
97800,-28.40749174966761,-54.95864299908626,sao luiz gonzaga,RS
97880,-28.186380001617497,-55.26238333664395,sao nicolau,RS
97800,-28.40032554720387,-54.97349850120266,sao luiz gonzaga,RS
97800,-28.41176668494419,-54.96279557207496,sao luiz gonzaga,RS
97885,-28.04870454418086,-55.19938499124199,pirapó,RS
97870,-28.50330303875864,-55.21038466766187,santo antonio das missoes,RS
97850,-28.73201408088307,-54.90625329114751,bossoroca,RS
97800,-28.395682530670467,-54.96887418267269,sao luiz gonzaga,RS
97800,-28.400852685850182,-54.95980373080228,sao luiz gonzaga,RS
97800,-28.398256720694327,-54.96471497806129,são luiz gonzaga,RS
97800,-28.405935329481803,-54.96406355733276,são luiz gonzaga,RS
